sample_name	cage_id	collection_device	collection_method	collection_timestamp	description	diet	dna_extracted	elevation	elevation_units	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	experimental_group	geo_loc_name	host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	iacuc_institute	iacuc_protocol_id	latitude	latitude_units	life_stage	longitude	longitude_units	miltefosine_treated	physical_specimen_location	physical_specimen_remaining	qiita_study_id	relative_ald_severity_score	relative_nash_severity_score	sample_number	sample_type	scientific_name	sex	strain_background	strain_background_common	strain_genotype	strain_vendor	sulfatide	taxon_id	tazarotene_dose	tazarotene_treated	time_point	title	treatment	tube_id
10781.Cage6.male.WT15	Cage6	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-10 9:00	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	12	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	26	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	26	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage6.male.WT15
10781.Cage60.male.WT32	Cage60	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-23 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	213	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	213	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage60.male.WT32
10781.Cage60.male.WT33	Cage60	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-24 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	10	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	214	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	214	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage60.male.WT33
10781.Cage61.male.WT34	Cage61	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-25 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	18	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	215	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	215	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage61.male.WT34
10781.Cage61.male.WT35	Cage61	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-10-26 10:30	WT	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	WT-none	USA:CA:San Diego	18	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	216	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	216	feces	mouse gut metagenome	male	C57BL/6	B6	WT	Jackson	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	WT-none	Cage61.male.WT35
10781.Cage62.male.ST.Alc1	Cage62	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-03 0:00	ST2-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	ST2-/- none	USA:CA:San Diego	14	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	221	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	221	feces	mouse gut metagenome	male	C57BL/6	B6	ST2-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	ST2-/- none	Cage62.male.ST.Alc1
10781.Cage62.male.ST.Alc2	Cage62	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-03 0:00	ST2-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	ST2-/- none	USA:CA:San Diego	14	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	222	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	222	feces	mouse gut metagenome	male	C57BL/6	B6	ST2-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	ST2-/- none	Cage62.male.ST.Alc2
10781.Cage62.male.ST.Alc3	Cage62	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-03 0:00	ST2-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	ST2-/- none	USA:CA:San Diego	14	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	223	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	223	feces	mouse gut metagenome	male	C57BL/6	B6	ST2-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	ST2-/- none	Cage62.male.ST.Alc3
10781.Cage62.male.ST.Alc4	Cage62	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-03 0:00	ST2-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	ST2-/- none	USA:CA:San Diego	14	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	224	10009	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	224	feces	mouse gut metagenome	male	C57BL/6	B6	ST2-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	ST2-/- none	Cage62.male.ST.Alc4
10781.Cage62.male.ST1	Cage62	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-03 0:00	ST2-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	ST2-/- none	USA:CA:San Diego	14	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	217	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	217	feces	mouse gut metagenome	male	C57BL/6	B6	ST2-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	ST2-/- none	Cage62.male.ST1
10781.Cage62.male.ST2	Cage62	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-03 0:00	ST2-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	ST2-/- none	USA:CA:San Diego	14	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	218	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	218	feces	mouse gut metagenome	male	C57BL/6	B6	ST2-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	ST2-/- none	Cage62.male.ST2
10781.Cage62.male.ST3	Cage62	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-03 0:00	ST2-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	ST2-/- none	USA:CA:San Diego	14	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	219	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	219	feces	mouse gut metagenome	male	C57BL/6	B6	ST2-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	ST2-/- none	Cage62.male.ST3
10781.Cage62.male.ST4	Cage62	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-03-03 0:00	ST2-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	ST2-/- none	USA:CA:San Diego	14	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	220	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	220	feces	mouse gut metagenome	male	C57BL/6	B6	ST2-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	ST2-/- none	Cage62.male.ST4
10781.Cage7.female.CD1d1	Cage7	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-10 9:30	CD1d-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	CD1d-/- none	USA:CA:San Diego	8	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	28	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	28	feces	mouse gut metagenome	female	C57BL/6	B6	CD1d-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	CD1d-/- none	Cage7.female.CD1d1
10781.Cage7.female.CD1d2	Cage7	cotton swabs into sterile 0.6 ml Eppendorf tube	Fresh fecal pellets (3-4) were collected individually from mice (each mouse was placed in a confined place to avoid cross-contamination) using sterile cotton swabs into individually labeled sterile 0.6 ml Eppendorf tube. Samples were collected during two days from colonies of mice of mixed age and sex that were maintained in our animal facility for a minimum of 2-3 weeks to 8 months. Following collection, tubes containing stool samples were stored at minus 80 C until analysis.	2016-02-10 9:30	CD1d-/-	Normal	True	193	meters	Host-associated	Animal	Animal distal gut	urban biome	animal-associated habitat	feces	host-associated	CD1d-/- none	USA:CA:San Diego	8	weeks	UBERON:feces	UBERON:feces	UBERON:feces	mouse	adult	Mus musculus	29	10090	not provided	g	UC San Diego	S14223	32.842	Decimal degrees	adult	-117.258	Decimal degrees	No	Kumar Lab, UCSD	True	10781	0	0	29	feces	mouse gut metagenome	female	C57BL/6	B6	CD1d-/-	In-house	No	410661	0	No	not provided	NKT cell- NASH murine model - Microbiome: study 1	CD1d-/- none	Cage7.female.CD1d2
